20240925-19:31:07.537103 Connecting to host 192.168.68.101, port 5201
20240925-19:31:07.537274 Reverse mode, remote host 192.168.68.101 is sending
20240925-19:31:07.537317 [  5] local 192.168.68.113 port 40055 connected to 192.168.68.101 port 5201
20240925-19:31:07.537353 [ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
20240925-19:31:21.737235 [  5]  14.20-14.30  sec   111 KBytes  9.11 Mbits/sec  0.835 ms  0/78 (0%)  
20240925-19:31:21.837455 [  5]  14.30-14.40  sec   174 KBytes  14.2 Mbits/sec  0.991 ms  0/122 (0%)  
20240925-19:31:21.937248 [  5]  14.40-14.50  sec  77.0 KBytes  6.32 Mbits/sec  0.829 ms  0/54 (0%)  
20240925-19:31:22.037265 [  5]  14.50-14.60  sec   174 KBytes  14.2 Mbits/sec  1.191 ms  0/122 (0%)  
20240925-19:31:22.137052 [  5]  14.60-14.70  sec   154 KBytes  12.6 Mbits/sec  0.998 ms  0/108 (0%)  
20240925-19:31:22.237178 [  5]  14.70-14.80  sec   165 KBytes  13.5 Mbits/sec  1.010 ms  0/116 (0%)  
20240925-19:31:22.337181 [  5]  14.80-14.90  sec  84.1 KBytes  6.89 Mbits/sec  0.772 ms  0/59 (0%)  
20240925-19:31:22.437362 [  5]  14.90-15.00  sec   201 KBytes  16.4 Mbits/sec  1.008 ms  0/141 (0%)  
20240925-19:31:22.537247 [  5]  15.00-15.10  sec  85.5 KBytes  7.01 Mbits/sec  0.877 ms  0/60 (0%)  
20240925-19:31:22.637213 [  5]  15.10-15.20  sec   200 KBytes  16.3 Mbits/sec  0.942 ms  0/140 (0%)  
20240925-19:31:22.737204 [  5]  15.20-15.30  sec  87.0 KBytes  7.13 Mbits/sec  0.754 ms  0/61 (0%)  
20240925-19:31:22.837210 [  5]  15.30-15.40  sec   187 KBytes  15.3 Mbits/sec  1.067 ms  0/131 (0%)  
20240925-19:31:22.937209 [  5]  15.40-15.50  sec   107 KBytes  8.76 Mbits/sec  1.374 ms  1/76 (1.3%)  
20240925-19:31:23.037128 [  5]  15.50-15.60  sec   163 KBytes  13.3 Mbits/sec  1.116 ms  0/114 (0%)  
20240925-19:31:23.137055 [  5]  15.60-15.70  sec   160 KBytes  13.1 Mbits/sec  0.962 ms  0/112 (0%)  
20240925-19:31:23.237372 [  5]  15.70-15.80  sec  69.9 KBytes  5.72 Mbits/sec  0.993 ms  0/49 (0%)  
20240925-19:31:23.337182 [  5]  15.80-15.90  sec   170 KBytes  13.9 Mbits/sec  1.386 ms  0/119 (0%)  
20240925-19:31:23.437238 [  5]  15.90-16.00  sec   157 KBytes  12.8 Mbits/sec  1.312 ms  0/110 (0%)  
20240925-19:31:23.537231 [  5]  16.00-16.10  sec   125 KBytes  10.3 Mbits/sec  2.377 ms  0/88 (0%)  
20240925-19:31:23.637078 [  5]  16.10-16.20  sec   133 KBytes  10.9 Mbits/sec  0.897 ms  0/93 (0%)  
20240925-19:31:23.737044 [  5]  16.20-16.30  sec   161 KBytes  13.2 Mbits/sec  1.797 ms  0/113 (0%)  
20240925-19:31:23.837137 [  5]  16.30-16.40  sec   151 KBytes  12.4 Mbits/sec  1.421 ms  0/106 (0%)  
20240925-19:31:23.937395 [  5]  16.40-16.50  sec   137 KBytes  11.2 Mbits/sec  1.643 ms  0/96 (0%)  
20240925-19:31:24.037262 [  5]  16.50-16.60  sec   155 KBytes  12.7 Mbits/sec  1.194 ms  0/109 (0%)  
20240925-19:31:24.137075 [  5]  16.60-16.70  sec   170 KBytes  13.9 Mbits/sec  1.262 ms  0/119 (0%)  
20240925-19:31:24.237088 [  5]  16.70-16.80  sec  38.5 KBytes  3.15 Mbits/sec  2.615 ms  0/27 (0%)  
20240925-19:31:24.337285 [  5]  16.80-16.90  sec   125 KBytes  10.3 Mbits/sec  2.099 ms  0/88 (0%)  
20240925-19:31:24.437495 [  5]  16.90-17.00  sec   167 KBytes  13.7 Mbits/sec  1.066 ms  0/117 (0%)  
20240925-19:31:24.537395 [  5]  17.00-17.10  sec   163 KBytes  13.3 Mbits/sec  1.454 ms  0/114 (0%)  
20240925-19:31:24.637080 [  5]  17.10-17.20  sec   192 KBytes  15.8 Mbits/sec  1.257 ms  0/135 (0%)  
20240925-19:31:24.737035 [  5]  17.20-17.30  sec   158 KBytes  13.0 Mbits/sec  1.384 ms  0/111 (0%)  
20240925-19:31:24.837175 [  5]  17.30-17.40  sec  79.8 KBytes  6.54 Mbits/sec  1.557 ms  0/56 (0%)  
20240925-19:31:24.937360 [  5]  17.40-17.50  sec   194 KBytes  15.9 Mbits/sec  1.334 ms  0/136 (0%)  
20240925-19:31:25.037297 [  5]  17.50-17.60  sec   125 KBytes  10.3 Mbits/sec  2.730 ms  0/88 (0%)  
20240925-19:31:25.137163 [  5]  17.60-17.70  sec   181 KBytes  14.8 Mbits/sec  1.420 ms  0/127 (0%)  
20240925-19:31:25.237055 [  5]  17.70-17.80  sec  81.3 KBytes  6.66 Mbits/sec  0.812 ms  0/57 (0%)  
20240925-19:31:25.337049 [  5]  17.80-17.90  sec   188 KBytes  15.4 Mbits/sec  1.057 ms  0/132 (0%)  
20240925-19:31:25.437258 [  5]  17.90-18.00  sec   151 KBytes  12.4 Mbits/sec  1.495 ms  0/106 (0%)  
20240925-19:31:25.537345 [  5]  18.00-18.10  sec   135 KBytes  11.1 Mbits/sec  0.884 ms  0/95 (0%)  
20240925-19:31:25.637368 [  5]  18.10-18.20  sec   110 KBytes  9.00 Mbits/sec  2.757 ms  0/77 (0%)  
